StartDate,EndDate,Q54_Q54_1,Q54_Q54_2,Q54_Q54_3,Q54_Q54_4,Q54_Q54_5,Q54_Q54_6,Q54_Q54_7,Q54_Q54_8,Q54_Q54_9,Q54_Q54_10,Q54_Q54_11,Q54_Q54_12,Q54_Q54_13,Q54_Q54_14,Q54_Q54_15,Q54_Q54_16,Q54_Q54_17,Q54_Q54_18,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q2_Q2_5,Q2_Q2_6,Q2_Q2_7,Q2_Q2_8,Q2_Q2_9,Q2_Q2_10,Q2_Q2_11,Q2_Q2_12,Q2_Q2_13,Q2_Q2_14,Q2_Q2_15,Q2_Q2_16,Q2_Q2_17,Q2_Q2_18,Q2_Q2_19,Q2_Q2_20,Q2_Q2_21,Q2_Q2_22,Q2_Q2_23,Q2_Q2_24,Q2_Q2_25,Q2_Q2_26,Q2_Q2_27,Q2_Q2_28,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q3_Q3_5,Q3_Q3_6,Q3_Q3_7,Q3_Q3_8,Q5,Q6,Q7,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q9,Q10,Q11,Q12,Q13,Q14,Q15,adolescent_behavior,adult_behavior,adolescent_brain,adult_brain,adolescent_brainimage,adult_brainimage,Q25,Q55_Q55_1,Q55_Q55_2,Q55_Q55_3,Q55_Q55_4,Q55_Q55_5,Q55_Q55_6,Q55_Q55_7,Q55_Q55_8,Q55_Q55_9,Q55_Q55_10,Q55_Q55_11,Q55_Q55_12,Q55_Q55_13,Q55_Q55_14,Q55_Q55_15,Q55_Q55_16,Q55_Q55_17,Q55_Q55_18,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q52,Q48,Q49,Q36,Q37,Q39,Q40
2016/11/30 10:44,2016/11/30 10:55,5,5,5,5,4,3,4,4,4,2,1,1,3,1,1,2,1,1,2,4,4,2,2,2,3,4,4,2,4,2,1,4,2,5,4,4,2,4,3,5,4,3,2,3,2,3,4,4,1,1,0,0,2,1,5,6,5,3,5,4,2,5,5,4,4,4,5,5,4,5,2,19,5,5,4,5,5,,1,,,,,1,1,1,1,1,1,1,1,1,1,2,5,4,3,4,1,1,2,1,2,5,6,7,5,4,5,4,7,7,6,1,4,4,2,2,5,1
2016/11/30 11:37,2016/11/30 12:00,3,3,3,2,2,2,2,3,3,2,2,1,2,1,1,1,1,1,1,5,1,2,1,2,4,2,1,1,4,2,4,4,4,2,5,4,2,1,2,4,5,2,2,4,4,3,3,4,1,1,1,1,4,4,4,5,5,3,5,5,5,5,5,3,5,4,5,3,4,5,2,20,5,3,2,3,2,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,7,4,6,6,6,6,4,2,6,6,3,4,3,3,3,3,1
2016/11/30 11:46,2016/11/30 12:03,3,3,4,4,4,3,4,4,3,2,1,1,1,1,1,1,1,1,3,4,4,3,4,1,1,4,1,4,2,1,2,4,4,5,4,4,1,4,1,4,5,4,3,2,1,3,5,5,1,4,3,4,5,5,7,3,7,3,4,3,5,5,5,4,5,4,4,3,3,5,2,20,5,5,6,5,4,,,1,,,,0,4,1,1,1,1,1,1,1,1,2,3,2,3,2,1,2,1,2,4,7,4,7,7,6,5,4,5,6,7,3,7,6,3,7,5,3
2016/11/30 12:44,2016/11/30 13:05,3,3,3,3,3,3,3,4,3,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,5,5,3,1,4,3,1,1,2,5,4,3,1,1,5,1,5,2,2,2,5,3,2,4,0,1,2,4,1,2,3,2,4,3,5,6,5,6,5,3,5,4,6,5,6,5,2,27,5,3,3,2,1,,,,,,1,1,3,3,1,1,1,1,1,3,1,1,3,2,2,2,1,3,1,3,4,7,5,6,6,4,7,4,6,7,7,2,5,5,4,4,5,5
2016/11/30 10:39,2016/11/30 13:13,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,3,3,2,2,2,3,2,2,3,4,3,4,4,2,4,2,4,4,3,3,4,4,3,4,1,3,3,3,3,5,5,6,3,7,3,4,3,5,3,4,2,4,6,5,3,3,5,2,19,5,3,2,4,1,,,,1,,,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,3,4,3,3,2,4,5,6,5,7,7,5,,,,,,,,,,
2016/11/30 13:02,2016/11/30 13:27,2,3,3,1,2,2,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,3,4,1,2,2,4,2,1,2,5,1,3,2,4,2,2,5,2,1,4,2,3,4,5,0,1,2,5,5,4,3,1,7,2,4,4,2,4,3,4,3,2,6,3,4,3,2,20,5,2,3,2,2,,1,,,,,1,2,2,1,1,1,1,1,3,1,1,2,2,2,2,1,1,1,1,1,5,4,5,6,4,7,4,5,6,4,2,4,3,4,4,5,5
2016/11/28 21:30,2016/11/30 14:39,3,4,4,3,2,2,1,3,4,2,1,3,2,2,3,1,2,2,2,2,2,3,2,2,5,3,2,3,4,4,2,3,3,5,4,4,3,2,4,4,5,4,1,3,4,3,4,3,3,2,2,4,3,3,2,2,4,3,3,3,3,2,2,2,3,5,4,3,4,2,2,20,5,4,3,1,1,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,3,4,5,4,5,5,5,4,4,5,5,1,4,4,3,3,6,2
2016/11/30 15:24,2016/11/30 15:41,2,2,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,4,5,2,2,4,4,4,5,4,4,2,4,4,3,4,5,4,5,2,4,2,4,5,5,2,4,2,3,3,4,0,1,1,1,4,4,6,5,7,5,6,6,5,3,5,5,3,6,6,5,4,5,2,19,5,4,4,5,5,,,,,1,,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,5,5,6,7,6,7,4,7,7,7,1,5,5,1,2,2,5
2016/11/26 11:35,2016/11/30 16:17,4,4,4,4,4,3,4,4,3,1,1,1,1,1,1,3,1,1,2,4,1,2,2,2,1,5,2,2,1,2,2,4,2,5,2,1,2,4,2,3,4,2,2,5,2,3,3,0,0,1,1,0,5,4,6,4,8,3,4,4,4,3,4,3,4,4,5,4,3,3,2,26,6,4,2,1,1,,,,,,1,1,3,3,1,1,1,1,1,3,1,1,5,4,4,4,1,4,3,5,1,7,1,7,7,7,7,4,7,7,7,2,1,2,4,4,5,1
2016/11/30 21:35,2016/11/30 21:56,2,3,4,3,2,4,3,3,4,3,4,4,4,3,4,2,3,2,1,5,4,4,1,1,2,5,2,4,4,2,2,2,2,5,4,4,4,5,4,5,4,4,1,4,4,3,2,3,3,0,1,1,4,5,4,3,6,3,3,4,2,2,2,4,2,2,5,4,2,6,2,22,5,4,4,2,2,,1,,,,,1,2,3,2,2,2,2,2,4,2,4,5,5,4,4,4,5,5,4,3,4,4,7,7,5,6,4,5,7,3,1,4,7,4,4,7,5
2016/11/23 22:20,2016/11/23 22:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/23 23:47,2016/11/23 23:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/1 12:53,2016/12/1 13:10,4,3,3,3,2,2,3,2,2,1,1,1,1,1,2,1,1,1,1,2,4,4,1,2,5,3,3,2,2,4,2,4,3,4,3,4,1,3,2,5,4,4,1,2,3,3,3,3,1,1,3,3,4,1,7,4,8,3,5,4,4,2,5,5,2,3,3,2,2,3,2,27,6,5,4,4,5,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,4,6,3,3,6,6,4,4,5,7,6,2,3,4,3,4,4,1
2016/12/1 14:17,2016/12/1 14:39,3,4,3,2,2,1,1,4,1,1,1,1,2,1,1,1,1,1,2,3,2,4,2,5,2,5,2,4,2,4,2,4,1,1,4,4,2,2,4,3,5,4,2,2,1,3,3,1,1,1,4,2,4,4,6,5,7,5,5,5,4,3,4,5,4,5,3,4,3,4,2,21,5,6,5,5,5,,,1,,,,0,2,2,1,1,2,1,1,3,1,2,3,2,2,3,1,2,1,1,5,5,4,5,6,5,4,4,3,4,5,3,5,5,5,4,3,3
2016/12/1 15:15,2016/12/1 15:39,3,1,3,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,4,2,5,2,2,5,5,1,1,5,2,1,4,5,5,4,4,2,4,5,2,5,4,2,4,5,3,3,5,1,3,1,4,5,3,6,5,7,5,5,6,4,2,5,4,3,5,6,2,3,5,2,21,5,2,3,2,2,,,,1,,,1,1,2,1,1,1,1,1,2,1,3,4,4,3,3,1,1,2,3,3,6,4,5,6,5,6,4,7,7,5,2,6,6,2,2,4,2
2016/11/24 16:57,2016/11/24 16:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/24 17:55,2016/11/24 17:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/24 18:24,2016/11/24 18:29,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,3,4,2,3,2,4,1,2,1,4,1,4,2,5,2,4,2,3,5,4,4,4,2,5,2,3,3,3,0,1,0,0,4,1,7,7,8,5,5,5,5,6,5,5,5,5,5,5,5,5,1,22,6,4,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/24 19:03,2016/11/24 19:10,3,3,4,4,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,4,2,3,2,3,2,4,4,5,3,4,3,2,3,4,5,4,2,5,2,3,3,3,2,2,3,3,4,3,8,6,9,5,5,5,5,4,5,4,5,4,5,4,5,5,2,26,7,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/24 19:46,2016/11/24 20:02,4,3,4,3,4,4,4,4,5,2,2,2,1,1,1,2,2,2,3,4,4,3,2,2,4,2,4,4,3,3,3,4,3,2,3,5,4,4,2,4,4,5,2,4,3,3,3,3,3,4,3,3,4,3,4,3,6,3,4,4,4,5,4,4,4,4,6,4,5,4,2,23,6,3,5,1,1,,,,,1,,0,3,1,1,1,1,1,1,1,1,3,4,4,4,4,4,3,4,3,3,4,3,5,3,6,4,5,,,,,,,,,,
2016/12/2 11:00,2016/12/2 11:16,3,4,4,3,3,2,3,4,4,2,2,2,3,2,2,2,1,2,2,4,2,3,2,2,4,3,2,2,4,4,2,3,5,5,3,2,4,3,4,3,4,4,3,4,5,3,3,3,3,3,2,2,4,4,5,5,7,3,4,4,4,5,4,4,4,4,5,5,5,3,2,18,5,5,5,4,4,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,1,3,3,3,5,1,6,6,4,4,3,5,3,2,5,5,1,3,5,3
2016/11/25 11:20,2016/11/25 11:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/2 15:04,2016/12/2 15:15,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,5,1,4,4,2,1,4,2,5,4,5,4,4,2,2,5,4,2,2,4,3,3,5,1,3,3,3,5,3,6,6,8,5,5,6,6,6,6,6,5,6,6,5,6,6,2,18,5,6,5,4,4,,,,,1,,0,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,2,2,2,4,6,4,6,7,7,7,6,,,,,,,,,,
2016/12/2 15:37,2016/12/2 15:42,4,4,3,4,3,3,3,5,4,2,3,3,3,2,2,3,3,3,4,2,5,4,1,2,4,2,4,3,4,2,1,1,5,5,5,3,2,4,2,5,5,4,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/2 15:32,2016/12/2 15:57,3,4,4,5,4,3,4,4,5,1,1,1,1,1,1,1,1,1,1,3,3,2,1,4,3,4,1,1,4,5,1,5,1,4,4,4,3,4,2,2,4,2,2,5,4,3,0,1,2,4,3,4,5,3,3,2,6,5,4,5,5,5,5,4,3,5,6,5,3,4,2,20,5,4,3,1,1,,,,,,1,1,3,3,1,1,1,1,1,2,1,1,4,3,2,2,1,3,3,3,3,4,4,7,6,5,7,4,7,7,7,1,4,5,4,4,4,1
2016/11/25 16:26,2016/11/25 16:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 16:39,2016/11/25 16:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 16:44,2016/11/25 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 16:56,2016/11/25 16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 16:46,2016/11/25 17:00,2,2,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,2,4,2,3,2,1,2,2,2,4,4,2,2,2,2,2,4,4,2,4,3,4,4,4,3,4,2,3,2,3,1,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:01,2016/11/25 17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:09,2016/11/25 17:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:09,2016/11/25 17:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:15,2016/11/25 17:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:24,2016/11/25 17:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:28,2016/11/25 17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:31,2016/11/25 17:42,2,2,1,1,2,1,1,1,3,1,2,3,3,1,1,3,1,1,4,5,3,2,2,1,4,4,4,2,4,3,3,3,5,5,5,5,3,4,2,4,4,2,2,5,5,3,4,3,1,1,1,3,4,5,5,5,3,6,3,4,3,4,3,3,4,4,3,4,4,4,1,27,6,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 17:54,2016/11/25 17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 18:03,2016/11/25 18:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/2 17:47,2016/12/2 18:07,2,3,2,3,3,3,2,4,2,4,2,3,3,4,3,4,3,4,1,3,4,4,1,2,3,5,3,1,4,2,1,5,4,5,2,4,4,4,4,4,1,4,2,4,2,3,3,3,2,2,4,2,2,4,6,4,7,4,4,5,3,5,5,5,4,5,5,4,4,4,2,21,5,4,4,3,4,,,1,,,,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,4,2,5,5,6,5,4,6,5,5,2,5,5,3,4,4,1
2016/11/25 18:07,2016/11/25 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 18:33,2016/11/25 18:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 18:26,2016/11/25 18:40,2,4,3,4,4,5,4,4,4,3,4,4,3,5,4,4,3,5,2,4,4,2,2,4,4,2,3,4,4,3,2,2,2,5,4,4,2,4,2,4,4,4,2,4,2,3,3,3,1,2,1,1,3,3,4,5,5,3,5,5,5,5,5,4,5,5,6,5,5,4,1,23,6,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 19:43,2016/11/25 19:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 20:04,2016/11/25 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 20:20,2016/11/25 20:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 21:36,2016/11/25 21:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 21:36,2016/11/25 21:45,2,3,3,3,3,3,3,3,4,1,1,2,3,1,1,1,1,1,1,2,1,3,1,2,2,4,1,1,2,2,1,3,4,3,2,4,2,1,4,2,5,1,1,5,2,3,1,0,1,1,2,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 21:56,2016/11/25 21:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 1:16,2016/11/26 1:19,3,3,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,1,3,3,3,3,4,3,3,3,4,4,2,5,3,2,4,4,3,3,3,5,4,4,3,4,3,2,3,3,3,2,3,3,3,2,2,4,5,4,7,3,4,4,4,4,4,3,4,4,5,4,4,5,1,24,6,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 8:26,2016/11/26 8:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 8:46,2016/11/26 8:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 12:17,2016/11/26 12:26,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,4,2,3,4,4,2,2,2,4,4,2,4,4,4,4,5,4,5,4,4,4,4,3,2,4,5,4,4,4,2,3,4,4,3,4,3,3,4,4,4,3,5,3,3,3,4,3,4,3,4,5,5,4,3,5,1,25,5,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/3 12:25,2016/12/3 12:47,2,4,4,2,5,4,1,4,3,1,1,1,3,1,2,3,2,2,1,1,2,4,1,3,4,4,1,1,5,5,1,5,5,2,3,5,2,4,4,5,4,4,2,3,4,3,5,5,0,0,0,0,3,4,8,8,8,4,4,6,6,4,5,3,3,5,4,3,2,5,2,21,5,6,6,5,4,,,,1,,,1,1,1,1,2,2,1,1,3,1,1,1,2,3,2,1,5,2,5,5,5,4,5,5,6,6,4,4,3,5,2,5,5,4,3,6,3
2016/12/3 13:30,2016/12/3 13:47,3,2,1,2,3,1,1,3,1,1,2,2,2,2,3,2,2,1,2,1,2,2,1,1,3,2,1,1,4,1,2,1,4,2,4,5,5,3,2,4,4,3,2,5,4,3,3,2,0,1,3,1,4,2,5,4,5,1,5,3,4,3,2,2,2,5,2,1,1,4,1,20,5,5,5,4,4,,1,,,,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,5,4,6,5,7,7,7,5,4,6,5,2,1,5,3,5,2,3,1
2016/11/26 14:50,2016/11/26 14:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 14:55,2016/11/26 15:02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,36,7,2,2,3,3,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,,
2016/11/26 15:06,2016/11/26 15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 15:08,2016/11/26 15:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 15:19,2016/11/26 15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 16:05,2016/11/26 16:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 20:05,2016/11/26 16:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 16:39,2016/11/26 16:48,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,3,1,1,2,4,5,5,1,5,4,4,4,4,5,5,4,2,2,5,3,2,4,2,4,4,5,4,4,4,1,3,5,5,2,5,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 18:04,2016/11/26 18:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 19:06,2016/11/26 19:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/3 20:09,2016/12/3 20:21,2,2,3,3,3,3,3,2,3,1,1,2,2,2,1,3,1,3,3,3,4,4,1,4,4,5,3,4,4,5,2,5,4,5,5,4,4,5,3,4,5,4,3,4,3,3,4,3,0,0,0,2,5,1,4,5,7,5,6,4,4,5,4,5,4,6,5,5,5,5,2,22,5,4,4,3,3,1,,,,,,0,2,1,1,1,2,1,1,1,1,1,3,3,4,3,1,2,1,4,2,6,5,7,7,7,7,7,,,,,,,,,,
2016/11/26 20:08,2016/11/26 20:27,3,2,2,3,3,2,1,4,3,1,1,1,1,1,1,2,2,1,5,5,4,2,5,1,4,5,4,4,5,2,4,1,5,5,5,4,5,4,5,2,5,4,3,4,4,3,3,2,0,5,3,3,5,5,6,5,7,4,3,4,3,4,4,4,4,2,5,5,4,6,2,28,4,4,4,2,2,1,,,,,,0,1,1,1,1,1,1,1,4,3,2,5,3,4,5,1,3,2,3,4,5,4,6,5,6,6,4,6,6,5,2,5,5,5,5,,
2016/11/26 21:13,2016/11/26 21:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
