ID,Block,Trial,BlockType,Condition_Director,CorrectAnswer,IncorrectAnswer,Position,ACC,Stimulus.RT,TrialType,Testlist,Item
27,16,4,1,1,K,?,3,1,2669,1,15,45
27,17,2,1,1,L,?,2,1,2509,0,16,46
27,17,3,1,1,I,?,2,1,3965,1,16,47
27,17,4,1,1,G,?,2,1,2229,0,16,48
27,1,2,2,2,O,?,2,1,2855,0,1,49
27,1,3,2,2,I,B,2,0,2135,2,1,50
27,1,4,2,2,P,?,2,1,2351,0,1,51
27,2,2,1,2,M,?,1,1,2847,1,2,52
27,2,3,1,2,E,?,1,1,2063,0,2,53
27,2,4,1,2,N,?,1,1,2183,0,2,54
27,3,2,1,2,A,?,2,1,2671,0,3,55
27,3,3,1,2,K,?,2,1,2167,1,3,56
27,3,4,1,2,D,?,2,1,2607,0,3,57
27,4,2,2,2,L,?,3,1,2607,0,4,58
27,4,3,2,2,N,?,3,1,2223,0,4,59
27,4,4,2,2,B,H,3,0,2431,2,4,60
27,5,2,2,2,P,?,2,1,2159,0,5,61
27,5,3,2,2,E,D,2,0,2151,2,5,62
27,5,4,2,2,K,?,2,1,2119,0,5,63
27,6,2,1,2,L,?,1,1,2951,1,6,64
27,6,3,1,2,A,?,1,1,2687,0,6,65
27,6,4,1,2,K,?,1,1,2239,0,6,66
27,7,2,2,2,A,?,3,1,2287,0,7,67
27,7,3,2,2,O,?,3,1,3383,0,7,68
27,7,4,2,2,F,H,3,0,2079,2,7,69
27,8,2,1,2,L,?,1,1,3559,1,8,70
27,8,3,1,2,E,?,1,1,2711,0,8,71
27,8,4,1,2,G,?,1,1,2255,0,8,72
27,9,2,2,2,D,?,2,1,2999,0,9,73
27,9,3,2,2,K,N,2,0,2103,2,9,74
27,9,4,2,2,M,?,2,1,2215,0,9,75
27,10,2,1,2,K,?,2,1,2071,0,10,76
27,10,3,1,2,E,?,2,1,2735,1,10,77
27,10,4,1,2,C,?,2,1,2007,0,10,78
27,11,2,2,2,L,O,1,0,2719,2,11,79
27,11,3,2,2,G,?,1,1,2039,0,11,80
27,11,4,2,2,F,?,1,1,2399,0,11,81
27,12,2,1,2,P,?,2,1,2775,0,12,82
27,12,3,1,2,I,?,2,1,2879,1,12,83
27,12,4,1,2,D,?,2,1,2471,0,12,84
27,13,2,2,2,M,L,1,1,2903,2,13,85
27,13,3,2,2,N,?,1,1,2799,0,13,86
27,13,4,2,2,C,?,1,1,2343,0,13,87
27,14,2,1,2,N,?,3,1,2335,0,14,88
27,14,3,1,2,E,?,3,1,2159,0,14,89
27,14,4,1,2,B,?,3,1,2743,1,14,90
27,15,2,1,2,D,?,3,1,2375,0,15,91
27,15,3,1,2,A,?,3,1,2127,0,15,92
27,15,4,1,2,F,?,3,1,2679,1,15,93
27,16,2,2,2,L,N,1,0,2135,2,16,94
27,16,3,2,2,K,?,1,1,2103,0,16,95
27,16,4,2,2,C,?,1,1,3583,0,16,96
28,2,2,2,1,D,?,2,1,2491,0,1,1
28,2,3,2,1,M,P,2,0,2588,2,1,2
28,2,4,2,1,J,?,2,1,2915,0,1,3
28,3,2,1,1,D,?,1,1,3619,1,2,4
28,3,3,1,1,J,?,1,1,2547,0,2,5
28,3,4,1,1,O,?,1,1,2611,0,2,6
28,4,2,1,1,E,?,1,1,5163,1,3,7
28,4,3,1,1,M,?,1,1,2579,0,3,8
28,4,4,1,1,P,?,1,1,2891,0,3,9
28,5,2,2,1,C,?,3,1,3828,0,4,10
28,5,3,2,1,H,?,3,1,2340,0,4,11
28,5,4,2,1,K,N,3,0,2420,2,4,12
28,6,2,1,1,H,?,2,1,2652,0,5,13
28,6,3,1,1,K,?,2,1,2972,1,5,14
28,6,4,1,1,P,?,2,1,2244,0,5,15
28,7,2,2,1,N,?,3,1,2428,0,6,16
28,7,3,2,1,P,?,3,1,2620,0,6,17
28,7,4,2,1,F,B,3,0,2460,2,6,18
28,8,2,1,1,M,?,3,0,0,0,7,19
28,8,3,1,1,A,?,3,1,2484,0,7,20
28,8,4,1,1,J,?,3,1,2964,1,7,21
28,9,2,2,1,M,?,2,1,2436,0,8,22
28,9,3,2,1,I,O,2,0,2780,2,8,23
28,9,4,2,1,G,?,2,1,2588,0,8,24
28,10,2,2,1,C,?,3,1,2444,0,9,25
28,10,3,2,1,P,?,3,1,2668,0,9,26
28,10,4,2,1,J,D,3,1,2652,2,9,27
28,11,2,1,1,J,?,2,1,2420,0,10,28
28,11,3,1,1,M,?,2,1,2732,1,10,29
28,11,4,1,1,H,?,2,1,2612,0,10,30
28,12,2,2,1,E,J,1,0,2524,2,11,31
28,12,3,2,1,L,?,1,1,2563,0,11,32
28,12,4,2,1,M,?,1,1,2292,0,11,33
28,13,2,1,1,L,?,3,1,2595,0,12,34
28,13,3,1,1,D,?,3,1,2251,0,12,35
28,13,4,1,1,F,?,3,1,2811,1,12,36
28,14,2,2,1,D,E,1,0,3339,2,13,37
28,14,3,2,1,F,?,1,1,2475,0,13,38
28,14,4,2,1,J,?,1,1,2507,0,13,39
28,15,2,2,1,A,?,2,1,2683,0,14,40
28,15,3,2,1,K,F,2,0,2635,2,14,41
28,15,4,2,1,H,?,2,1,2619,0,14,42
28,16,2,1,1,C,?,3,1,2436,0,15,43
28,16,3,1,1,F,?,3,1,2300,0,15,44
28,16,4,1,1,K,?,3,1,2476,1,15,45
28,17,2,1,1,L,?,2,1,3812,0,16,46
28,17,3,1,1,I,?,2,1,3092,1,16,47
28,17,4,1,1,G,?,2,1,2516,0,16,48
28,1,2,2,2,O,?,2,1,3075,0,1,49
28,1,3,2,2,I,B,2,0,0,2,1,50
28,1,4,2,2,P,?,2,1,2547,0,1,51
28,2,2,1,2,M,?,1,1,3043,1,2,52
28,2,3,1,2,E,?,1,1,2595,0,2,53
28,2,4,1,2,N,?,1,1,2891,0,2,54
28,3,2,1,2,A,?,2,1,3027,0,3,55
28,3,3,1,2,K,?,2,1,3667,1,3,56
28,3,4,1,2,D,?,2,1,2523,0,3,57
28,4,2,2,2,L,?,3,1,2411,0,4,58
28,4,3,2,2,N,?,3,1,2619,0,4,59
28,4,4,2,2,B,H,3,1,2923,2,4,60
28,5,2,2,2,P,?,2,1,2923,0,5,61
28,5,3,2,2,E,D,2,1,2579,2,5,62
28,5,4,2,2,K,?,2,1,2395,0,5,63
28,6,2,1,2,L,?,1,1,3811,1,6,64
28,6,3,1,2,A,?,1,1,2387,0,6,65
28,6,4,1,2,K,?,1,1,2299,0,6,66
28,7,2,2,2,A,?,3,1,2427,0,7,67
28,7,3,2,2,O,?,3,1,3075,0,7,68
28,7,4,2,2,F,H,3,1,3651,2,7,69
28,8,2,1,2,L,?,1,0,0,1,8,70
28,8,3,1,2,E,?,1,0,188,0,8,71
28,8,4,1,2,G,?,1,1,2324,0,8,72
28,9,2,2,2,D,?,2,1,2452,0,9,73
28,9,3,2,2,K,N,2,1,2668,2,9,74
28,9,4,2,2,M,?,2,1,2228,0,9,75
28,10,2,1,2,K,?,2,1,2347,0,10,76
28,10,3,1,2,E,?,2,1,2467,1,10,77
28,10,4,1,2,C,?,2,1,2323,0,10,78
28,11,2,2,2,L,O,1,1,2995,2,11,79
28,11,3,2,2,G,?,1,1,2491,0,11,80
28,11,4,2,2,F,?,1,1,2395,0,11,81
28,12,2,1,2,P,?,2,1,2299,0,12,82
28,12,3,1,2,I,?,2,1,2315,1,12,83
28,12,4,1,2,D,?,2,1,2555,0,12,84
28,13,2,2,2,M,L,1,1,3243,2,13,85
28,13,3,2,2,N,?,1,1,2395,0,13,86
28,13,4,2,2,C,?,1,1,2251,0,13,87
28,14,2,1,2,N,?,3,1,2771,0,14,88
28,14,3,1,2,E,?,3,1,2235,0,14,89
28,14,4,1,2,B,?,3,1,3019,1,14,90
28,15,2,1,2,D,?,3,1,2427,0,15,91
28,15,3,1,2,A,?,3,1,2275,0,15,92
28,15,4,1,2,F,?,3,1,2203,1,15,93
28,16,2,2,2,L,N,1,1,2915,2,16,94
28,16,3,2,2,K,?,1,1,2091,0,16,95
28,16,4,2,2,C,?,1,1,2371,0,16,96
29,2,2,2,1,D,?,2,1,2208,0,1,1
29,2,3,2,1,M,P,2,1,2360,2,1,2
29,2,4,2,1,J,?,2,1,2152,0,1,3
29,3,2,1,1,D,?,1,1,3152,1,2,4
29,3,3,1,1,J,?,1,1,2248,0,2,5
29,3,4,1,1,O,?,1,1,2071,0,2,6
29,4,2,1,1,E,?,1,1,3375,1,3,7
29,4,3,1,1,M,?,1,1,2296,0,3,8
29,4,4,1,1,P,?,1,1,2355,0,3,9
29,5,2,2,1,C,?,3,1,2563,0,4,10
29,5,3,2,1,H,?,3,1,2035,0,4,11
29,5,4,2,1,K,N,3,0,2627,2,4,12
29,6,2,1,1,H,?,2,1,2267,0,5,13
29,6,3,1,1,K,?,2,1,3035,1,5,14
29,6,4,1,1,P,?,2,1,2123,0,5,15
29,7,2,2,1,N,?,3,1,2171,0,6,16
29,7,3,2,1,P,?,3,1,2011,0,6,17
29,7,4,2,1,F,B,3,1,2051,2,6,18
29,8,2,1,1,M,?,3,1,2515,0,7,19
29,8,3,1,1,A,?,3,1,2083,0,7,20
29,8,4,1,1,J,?,3,1,2371,1,7,21
29,9,2,2,1,M,?,2,1,2059,0,8,22
29,9,3,2,1,I,O,2,0,4115,2,8,23
29,9,4,2,1,G,?,2,1,2123,0,8,24
29,10,2,2,1,C,?,3,1,2019,0,9,25
29,10,3,2,1,P,?,3,1,2075,0,9,26
29,10,4,2,1,J,D,3,0,2435,2,9,27
29,11,2,1,1,J,?,2,1,2091,0,10,28
29,11,3,1,1,M,?,2,1,2307,1,10,29
29,11,4,1,1,H,?,2,1,2083,0,10,30
29,12,2,2,1,E,J,1,0,2043,2,11,31
29,12,3,2,1,L,?,1,1,2211,0,11,32
29,12,4,2,1,M,?,1,1,2331,0,11,33
29,13,2,1,1,L,?,3,1,2128,0,12,34
29,13,3,1,1,D,?,3,1,2024,0,12,35
29,13,4,1,1,F,?,3,1,2080,1,12,36
29,14,2,2,1,D,E,1,0,3352,2,13,37
29,14,3,2,1,F,?,1,1,1976,0,13,38
29,14,4,2,1,J,?,1,1,2128,0,13,39
29,15,2,2,1,A,?,2,1,2136,0,14,40
29,15,3,2,1,K,F,2,1,2456,2,14,41
29,15,4,2,1,H,?,2,1,2104,0,14,42
29,16,2,1,1,C,?,3,1,2184,0,15,43
29,16,3,1,1,F,?,3,1,2152,0,15,44
29,16,4,1,1,K,?,3,1,2488,1,15,45
29,17,2,1,1,L,?,2,1,2408,0,16,46
29,17,3,1,1,I,?,2,1,2568,1,16,47
29,17,4,1,1,G,?,2,1,2416,0,16,48
29,1,2,2,2,O,?,2,1,2365,0,1,49
29,1,3,2,2,I,B,2,1,2837,2,1,50
29,1,4,2,2,P,?,2,1,2685,0,1,51
29,2,2,1,2,M,?,1,1,3693,1,2,52
29,2,3,1,2,E,?,1,1,3237,0,2,53
29,2,4,1,2,N,?,1,1,2501,0,2,54
29,3,2,1,2,A,?,2,1,2661,0,3,55
29,3,3,1,2,K,?,2,1,2318,1,3,56
29,3,4,1,2,D,?,2,1,2254,0,3,57
29,4,2,2,2,L,?,3,1,2270,0,4,58
29,4,3,2,2,N,?,3,1,2478,0,4,59
29,4,4,2,2,B,H,3,1,2862,2,4,60
29,5,2,2,2,P,?,2,1,2950,0,5,61
29,5,3,2,2,E,D,2,1,2670,2,5,62
29,5,4,2,2,K,?,2,1,1918,0,5,63
29,6,2,1,2,L,?,1,1,2718,1,6,64
29,6,3,1,2,A,?,1,1,2910,0,6,65
29,6,4,1,2,K,?,1,1,2094,0,6,66
29,7,2,2,2,A,?,3,1,2494,0,7,67
29,7,3,2,2,O,?,3,1,2246,0,7,68
29,7,4,2,2,F,H,3,1,2094,2,7,69
29,8,2,1,2,L,?,1,1,3190,1,8,70
29,8,3,1,2,E,?,1,1,2486,0,8,71
29,8,4,1,2,G,?,1,1,2230,0,8,72
29,9,2,2,2,D,?,2,1,1878,0,9,73
29,9,3,2,2,K,N,2,1,2062,2,9,74
29,9,4,2,2,M,?,2,1,1942,0,9,75
29,10,2,1,2,K,?,2,1,2142,0,10,76
29,10,3,1,2,E,?,2,1,2262,1,10,77
29,10,4,1,2,C,?,2,1,2214,0,10,78
29,11,2,2,2,L,O,1,0,2398,2,11,79
29,11,3,2,2,G,?,1,1,1998,0,11,80
29,11,4,2,2,F,?,1,1,2206,0,11,81
29,12,2,1,2,P,?,2,1,2742,0,12,82
29,12,3,1,2,I,?,2,1,2398,1,12,83
29,12,4,1,2,D,?,2,1,3078,0,12,84
29,13,2,2,2,M,L,1,1,3398,2,13,85
29,13,3,2,2,N,?,1,1,2110,0,13,86
29,13,4,2,2,C,?,1,1,2126,0,13,87
29,14,2,1,2,N,?,3,1,2214,0,14,88
29,14,3,1,2,E,?,3,1,2094,0,14,89
29,14,4,1,2,B,?,3,1,2110,1,14,90
29,15,2,1,2,D,?,3,1,2117,0,15,91
29,15,3,1,2,A,?,3,1,2325,0,15,92
29,15,4,1,2,F,?,3,1,3829,1,15,93
29,16,2,2,2,L,N,1,1,4549,2,16,94
29,16,3,2,2,K,?,1,1,2117,0,16,95
29,16,4,2,2,C,?,1,1,2045,0,16,96
30,2,2,2,1,D,?,2,1,2360,0,1,1
30,2,3,2,1,M,P,2,0,2168,2,1,2
30,2,4,2,1,J,?,2,1,2672,0,1,3
30,3,2,1,1,D,?,1,0,2512,1,2,4
30,3,3,1,1,J,?,1,0,80,0,2,5
30,3,4,1,1,O,?,1,1,2048,0,2,6
30,4,2,1,1,E,?,1,1,4743,1,3,7
30,4,3,1,1,M,?,1,1,2791,0,3,8
30,4,4,1,1,P,?,1,1,2759,0,3,9
30,5,2,2,1,C,?,3,1,3335,0,4,10
30,5,3,2,1,H,?,3,1,2055,0,4,11
30,5,4,2,1,K,N,3,0,2935,2,4,12
30,6,2,1,1,H,?,2,1,2191,0,5,13
30,6,3,1,1,K,?,2,1,3191,1,5,14
30,6,4,1,1,P,?,2,1,1940,0,5,15
30,7,2,2,1,N,?,3,1,3140,0,6,16
30,7,3,2,1,P,?,3,1,2196,0,6,17
30,7,4,2,1,F,B,3,0,2156,2,6,18
30,8,2,1,1,M,?,3,1,4380,0,7,19
30,8,3,1,1,A,?,3,1,2388,0,7,20
30,8,4,1,1,J,?,3,1,2324,1,7,21
30,9,2,2,1,M,?,2,0,0,0,8,22
30,9,3,2,1,I,O,2,0,244,2,8,23
30,9,4,2,1,G,?,2,1,2796,0,8,24
30,10,2,2,1,C,?,3,1,3108,0,9,25
30,10,3,2,1,P,?,3,1,2012,0,9,26
30,10,4,2,1,J,D,3,0,4068,2,9,27
30,11,2,1,1,J,?,2,1,2500,0,10,28
30,11,3,1,1,M,?,2,1,2444,1,10,29
30,11,4,1,1,H,?,2,1,2164,0,10,30
30,12,2,2,1,E,J,1,0,2980,2,11,31
30,12,3,2,1,L,?,1,1,2236,0,11,32
30,12,4,2,1,M,?,1,1,2452,0,11,33
30,13,2,1,1,L,?,3,1,2636,0,12,34
30,13,3,1,1,D,?,3,0,124,0,12,35
30,13,4,1,1,F,?,3,1,2268,1,12,36
30,14,2,2,1,D,E,1,1,4036,2,13,37
30,14,3,2,1,F,?,1,0,148,0,13,38
30,14,4,2,1,J,?,1,1,2300,0,13,39
30,15,2,2,1,A,?,2,1,2396,0,14,40
30,15,3,2,1,K,F,2,1,4228,2,14,41
30,15,4,2,1,H,?,2,1,2132,0,14,42
30,16,2,1,1,C,?,3,1,2020,0,15,43
30,16,3,1,1,F,?,3,1,2308,0,15,44
30,16,4,1,1,K,?,3,1,2892,1,15,45
30,17,2,1,1,L,?,2,1,2324,0,16,46
30,17,3,1,1,I,?,2,1,3260,1,16,47
30,17,4,1,1,G,?,2,1,2348,0,16,48
30,1,2,2,2,O,?,2,1,2426,0,1,49
30,1,3,2,2,I,B,2,1,4887,2,1,50
30,1,4,2,2,P,?,2,1,4183,0,1,51
30,2,2,1,2,M,?,1,1,3727,1,2,52
30,2,3,1,2,E,?,1,1,4038,0,2,53
30,2,4,1,2,N,?,1,1,2470,0,2,54
30,3,2,1,2,A,?,2,1,2518,0,3,55
30,3,3,1,2,K,?,2,1,3622,1,3,56
30,3,4,1,2,D,?,2,1,2646,0,3,57
30,4,2,2,2,L,?,3,1,2175,0,4,58
30,4,3,2,2,N,?,3,1,3022,0,4,59
30,4,4,2,2,B,H,3,0,3582,2,4,60
30,5,2,2,2,P,?,2,1,3190,0,5,61
30,5,3,2,2,E,D,2,1,3382,2,5,62
30,5,4,2,2,K,?,2,1,2278,0,5,63
30,6,2,1,2,L,?,1,1,3358,1,6,64
30,6,3,1,2,A,?,1,1,4646,0,6,65
30,6,4,1,2,K,?,1,1,2726,0,6,66
30,7,2,2,2,A,?,3,1,3022,0,7,67
30,7,3,2,2,O,?,3,0,2462,0,7,68
30,7,4,2,2,F,H,3,1,2454,2,7,69
30,8,2,1,2,L,?,1,1,3822,1,8,70
30,8,3,1,2,E,?,1,1,2942,0,8,71
30,8,4,1,2,G,?,1,1,4134,0,8,72
30,9,2,2,2,D,?,2,1,2438,0,9,73
30,9,3,2,2,K,N,2,1,2518,2,9,74
30,9,4,2,2,M,?,2,1,1990,0,9,75
30,10,2,1,2,K,?,2,1,1942,0,10,76
30,10,3,1,2,E,?,2,1,2878,1,10,77
30,10,4,1,2,C,?,2,1,2654,0,10,78
30,11,2,2,2,L,O,1,1,2742,2,11,79
30,11,3,2,2,G,?,1,1,2990,0,11,80
30,11,4,2,2,F,?,1,1,2270,0,11,81
30,12,2,1,2,P,?,2,1,2286,0,12,82
30,12,3,1,2,I,?,2,1,2598,1,12,83
30,12,4,1,2,D,?,2,1,2622,0,12,84
30,13,2,2,2,M,L,1,1,3774,2,13,85
30,13,3,2,2,N,?,1,1,2486,0,13,86
30,13,4,2,2,C,?,1,1,2150,0,13,87
30,14,2,1,2,N,?,3,1,2270,0,14,88
30,14,3,1,2,E,?,3,1,1998,0,14,89
30,14,4,1,2,B,?,3,1,2150,1,14,90
30,15,2,1,2,D,?,3,1,2022,0,15,91
30,15,3,1,2,A,?,3,1,2006,0,15,92
30,15,4,1,2,F,?,3,1,2478,1,15,93
30,16,2,2,2,L,N,1,1,3495,2,16,94
30,16,3,2,2,K,?,1,1,2678,0,16,95
30,16,4,2,2,C,?,1,1,2019,0,16,96
31,2,2,2,1,D,?,2,1,2268,0,1,1
31,2,3,2,1,M,P,2,0,2676,2,1,2
31,2,4,2,1,J,?,2,1,2460,0,1,3
31,3,2,1,1,D,?,1,1,4708,1,2,4
31,3,3,1,1,J,?,1,1,3500,0,2,5
31,3,4,1,1,O,?,1,1,2804,0,2,6
31,4,2,1,1,E,?,1,1,3852,1,3,7
31,4,3,1,1,M,?,1,1,2596,0,3,8
31,4,4,1,1,P,?,1,1,2957,0,3,9
31,5,2,2,1,C,?,3,1,2621,0,4,10
31,5,3,2,1,H,?,3,1,2869,0,4,11
31,5,4,2,1,K,N,3,0,3101,2,4,12
31,6,2,1,1,H,?,2,1,3069,0,5,13
31,6,3,1,1,K,?,2,1,3429,1,5,14
31,6,4,1,1,P,?,2,1,2749,0,5,15
31,7,2,2,1,N,?,3,1,2373,0,6,16
31,7,3,2,1,P,?,3,1,2741,0,6,17
31,7,4,2,1,F,B,3,0,2805,2,6,18
31,8,2,1,1,M,?,3,1,2853,0,7,19
31,8,3,1,1,A,?,3,1,2373,0,7,20
31,8,4,1,1,J,?,3,1,3005,1,7,21
31,9,2,2,1,M,?,2,1,2565,0,8,22
31,9,3,2,1,I,O,2,0,2253,2,8,23
31,9,4,2,1,G,?,2,1,2269,0,8,24
31,10,2,2,1,C,?,3,1,2541,0,9,25
31,10,3,2,1,P,?,3,1,2277,0,9,26
31,10,4,2,1,J,D,3,0,2861,2,9,27
31,11,2,1,1,J,?,2,1,2141,0,10,28
31,11,3,1,1,M,?,2,1,2829,1,10,29
31,11,4,1,1,H,?,2,1,2781,0,10,30
31,12,2,2,1,E,J,1,0,2197,2,11,31
31,12,3,2,1,L,?,1,1,2309,0,11,32
31,12,4,2,1,M,?,1,1,2868,0,11,33
31,13,2,1,1,L,?,3,1,2636,0,12,34
31,13,3,1,1,D,?,3,1,2484,0,12,35
31,13,4,1,1,F,?,3,1,2692,1,12,36
31,14,2,2,1,D,E,1,0,3044,2,13,37
31,14,3,2,1,F,?,1,1,3108,0,13,38
31,14,4,2,1,J,?,1,1,2404,0,13,39
31,15,2,2,1,A,?,2,1,2100,0,14,40
31,15,3,2,1,K,F,2,0,3020,2,14,41
31,15,4,2,1,H,?,2,1,2492,0,14,42
31,16,2,1,1,C,?,3,1,2812,0,15,43
31,16,3,1,1,F,?,3,1,2812,0,15,44
31,16,4,1,1,K,?,3,1,2652,1,15,45
31,17,2,1,1,L,?,2,1,2900,0,16,46
31,17,3,1,1,I,?,2,1,3549,1,16,47
31,17,4,1,1,G,?,2,1,2597,0,16,48
31,1,2,2,2,O,?,2,0,0,0,1,49
31,1,3,2,2,I,B,2,0,0,2,1,50
31,1,4,2,2,P,?,2,1,2573,0,1,51
31,2,2,1,2,M,?,1,1,3125,1,2,52
31,2,3,1,2,E,?,1,1,2285,0,2,53
31,2,4,1,2,N,?,1,1,2389,0,2,54
31,3,2,1,2,A,?,2,1,3157,0,3,55
31,3,3,1,2,K,?,2,1,2589,1,3,56
31,3,4,1,2,D,?,2,1,3069,0,3,57
31,4,2,2,2,L,?,3,1,2573,0,4,58
31,4,3,2,2,N,?,3,1,3301,0,4,59
31,4,4,2,2,B,H,3,0,3485,2,4,60
31,5,2,2,2,P,?,2,1,3222,0,5,61
31,5,3,2,2,E,D,2,1,4710,2,5,62
31,5,4,2,2,K,?,2,1,4206,0,5,63
31,6,2,1,2,L,?,1,1,3398,1,6,64
31,6,3,1,2,A,?,1,1,3574,0,6,65
31,6,4,1,2,K,?,1,1,3862,0,6,66
31,7,2,2,2,A,?,3,1,2982,0,7,67
31,7,3,2,2,O,?,3,1,3630,0,7,68
31,7,4,2,2,F,H,3,1,5134,2,7,69
31,8,2,1,2,L,?,1,1,3069,1,8,70
31,8,3,1,2,E,?,1,1,3301,0,8,71
31,8,4,1,2,G,?,1,1,2781,0,8,72
31,9,2,2,2,D,?,2,1,1917,0,9,73
31,9,3,2,2,K,N,2,1,5349,2,9,74
31,9,4,2,2,M,?,2,1,2765,0,9,75
31,10,2,1,2,K,?,2,1,3133,0,10,76
31,10,3,1,2,E,?,2,1,4301,1,10,77
31,10,4,1,2,C,?,2,1,2357,0,10,78
31,11,2,2,2,L,O,1,0,0,2,11,79
31,11,3,2,2,G,?,1,1,3069,0,11,80
31,11,4,2,2,F,?,1,1,2949,0,11,81
31,12,2,1,2,P,?,2,1,4173,0,12,82
31,12,3,1,2,I,?,2,1,4501,1,12,83
31,12,4,1,2,D,?,2,1,2813,0,12,84
31,13,2,2,2,M,L,1,0,0,2,13,85
31,13,3,2,2,N,?,1,1,3645,0,13,86
31,13,4,2,2,C,?,1,1,2469,0,13,87
31,14,2,1,2,N,?,3,1,2917,0,14,88
31,14,3,1,2,E,?,3,1,2325,0,14,89
31,14,4,1,2,B,?,3,1,3989,1,14,90
31,15,2,1,2,D,?,3,1,3285,0,15,91
31,15,3,1,2,A,?,3,1,2669,0,15,92
31,15,4,1,2,F,?,3,1,2621,1,15,93
31,16,2,2,2,L,N,1,1,4357,2,16,94
31,16,3,2,2,K,?,1,1,3109,0,16,95
31,16,4,2,2,C,?,1,1,3813,0,16,96
32,2,2,2,1,D,?,2,1,2311,0,1,1
32,2,3,2,1,M,P,2,0,3351,2,1,2
32,2,4,2,1,J,?,2,1,2343,0,1,3
32,3,2,1,1,D,?,1,1,2783,1,2,4
32,3,3,1,1,J,?,1,1,2423,0,2,5
32,3,4,1,1,O,?,1,1,2831,0,2,6
32,4,2,1,1,E,?,1,1,4735,1,3,7
32,4,3,1,1,M,?,1,1,2303,0,3,8
32,4,4,1,1,P,?,1,1,2583,0,3,9
32,5,2,2,1,C,?,3,1,2511,0,4,10
32,5,3,2,1,H,?,3,1,2535,0,4,11
32,5,4,2,1,K,N,3,0,2327,2,4,12
32,6,2,1,1,H,?,2,1,2359,0,5,13
32,6,3,1,1,K,?,2,1,4079,1,5,14
32,6,4,1,1,P,?,2,1,2319,0,5,15
32,7,2,2,1,N,?,3,1,2319,0,6,16
32,7,3,2,1,P,?,3,1,2175,0,6,17
32,7,4,2,1,F,B,3,1,2807,2,6,18
32,8,2,1,1,M,?,3,1,2896,0,7,19
32,8,3,1,1,A,?,3,1,2176,0,7,20
32,8,4,1,1,J,?,3,1,2760,1,7,21
32,9,2,2,1,M,?,2,1,2720,0,8,22
32,9,3,2,1,I,O,2,0,4784,2,8,23
32,9,4,2,1,G,?,2,1,2640,0,8,24
32,10,2,2,1,C,?,3,1,2656,0,9,25
32,10,3,2,1,P,?,3,1,2400,0,9,26
32,10,4,2,1,J,D,3,1,2720,2,9,27
32,11,2,1,1,J,?,2,1,2208,0,10,28
32,11,3,1,1,M,?,2,1,3031,1,10,29
32,11,4,1,1,H,?,2,1,2615,0,10,30
32,12,2,2,1,E,J,1,0,0,2,11,31
32,12,3,2,1,L,?,1,1,2407,0,11,32
32,12,4,2,1,M,?,1,1,2183,0,11,33
32,13,2,1,1,L,?,3,1,2231,0,12,34
32,13,3,1,1,D,?,3,1,2679,0,12,35
32,13,4,1,1,F,?,3,1,2263,1,12,36
32,14,2,2,1,D,E,1,1,5079,2,13,37
32,14,3,2,1,F,?,1,1,2863,0,13,38
32,14,4,2,1,J,?,1,1,2719,0,13,39
32,15,2,2,1,A,?,2,1,2335,0,14,40
32,15,3,2,1,K,F,2,1,2535,2,14,41
32,15,4,2,1,H,?,2,1,2495,0,14,42
32,16,2,1,1,C,?,3,1,2727,0,15,43
32,16,3,1,1,F,?,3,1,2671,0,15,44
32,16,4,1,1,K,?,3,1,2343,1,15,45
32,17,2,1,1,L,?,2,1,2631,0,16,46
32,17,3,1,1,I,?,2,1,3263,1,16,47
32,17,4,1,1,G,?,2,1,2399,0,16,48
32,1,2,2,2,O,?,2,1,3340,0,1,49
32,1,3,2,2,I,B,2,1,3116,2,1,50
32,1,4,2,2,P,?,2,1,2572,0,1,51
32,2,2,1,2,M,?,1,1,2820,1,2,52
32,2,3,1,2,E,?,1,1,2452,0,2,53
32,2,4,1,2,N,?,1,1,2468,0,2,54
32,3,2,1,2,A,?,2,1,2236,0,3,55
32,3,3,1,2,K,?,2,1,2188,1,3,56
32,3,4,1,2,D,?,2,1,2228,0,3,57
32,4,2,2,2,L,?,3,1,2164,0,4,58
32,4,3,2,2,N,?,3,1,2324,0,4,59
32,4,4,2,2,B,H,3,1,2644,2,4,60
32,5,2,2,2,P,?,2,1,2348,0,5,61
32,5,3,2,2,E,D,2,1,2636,2,5,62
32,5,4,2,2,K,?,2,1,2500,0,5,63
32,6,2,1,2,L,?,1,1,2892,1,6,64
32,6,3,1,2,A,?,1,1,2436,0,6,65
32,6,4,1,2,K,?,1,1,2236,0,6,66
32,7,2,2,2,A,?,3,1,2076,0,7,67
32,7,3,2,2,O,?,3,1,2260,0,7,68
32,7,4,2,2,F,H,3,1,2361,2,7,69
32,8,2,1,2,L,?,1,1,2433,1,8,70
32,8,3,1,2,E,?,1,1,2753,0,8,71
32,8,4,1,2,G,?,1,1,2201,0,8,72
32,9,2,2,2,D,?,2,1,2105,0,9,73
32,9,3,2,2,K,N,2,1,2929,2,9,74
32,9,4,2,2,M,?,2,1,2401,0,9,75
32,10,2,1,2,K,?,2,1,2169,0,10,76
32,10,3,1,2,E,?,2,1,2569,1,10,77
32,10,4,1,2,C,?,2,1,2104,0,10,78
32,11,2,2,2,L,O,1,1,2480,2,11,79
32,11,3,2,2,G,?,1,1,2680,0,11,80
